episode,reward,vehicle_location,waypoint,duration,timesteps,collisions,lane_invasions,avg_speed,total_distance,max_speed
695,-4.903272727002059,"Location(x=-113.245262, y=-62.342941, z=0.003274)","Location(x=-112.391624, y=-62.351562, z=0.000000)",4.406153678894043,83,1,1,8.902270495398186,132.81283013522625,21.55918852679604
696,-4.967961232178237,"Location(x=-109.965134, y=-50.541195, z=0.001703)","Location(x=-110.857841, y=-50.457939, z=0.000000)",4.297088384628296,89,1,1,9.507572116767918,171.28132809698582,20.841829472399574
697,-4.696277832988019,"Location(x=-110.024246, y=-47.776470, z=0.001687)","Location(x=-110.590889, y=-47.763950, z=0.000000)",8.281988859176636,169,1,5,13.963432687011089,1301.4505324214697,21.767022808451145
698,-4.818734604091593,"Location(x=-109.418495, y=-41.859104, z=0.002771)","Location(x=-110.219986, y=-41.848640, z=0.000000)",6.839935302734375,138,1,1,12.893953709017126,727.0451474934816,22.278238189421412
699,-4.964398268891031,"Location(x=-109.672272, y=-47.586338, z=0.002068)","Location(x=-110.571953, y=-47.545578, z=0.000000)",5.023682594299316,105,1,1,11.110988089675617,313.6567421555519,21.42000216285824
700,-5.08627523977897,"Location(x=-109.107361, y=-33.824562, z=0.001375)","Location(x=-110.149284, y=-33.864292, z=0.000000)",12.452946424484253,247,1,3,15.674158171646848,3455.408307120204,22.183293142686335
701,-5.106714566998578,"Location(x=-109.292244, y=-44.844673, z=0.001435)","Location(x=-110.368530, y=-44.805302, z=0.000000)",10.45103907585144,184,1,2,14.453907141657893,1639.92683018744,22.33497665210095
702,-4.900263963841142,"Location(x=-111.485291, y=-48.164566, z=0.002094)","Location(x=-110.637085, y=-48.278130, z=0.000000)",5.514384031295776,101,1,1,10.707947818566934,272.45804481208324,20.87583838702018
703,-4.960870476985568,"Location(x=-109.814186, y=-49.466213, z=0.000533)","Location(x=-110.745163, y=-49.395142, z=0.000000)",4.965772867202759,94,1,1,10.236707152437685,212.76194556057453,21.89322385700597
704,-4.747101025274764,"Location(x=-113.176147, y=-64.166046, z=-0.000752)","Location(x=-112.521759, y=-64.136948, z=0.000000)",3.930626153945923,73,1,1,7.440009826314119,78.6359615623951,21.514459112443944
705,-5.10871436726559,"Location(x=-109.338013, y=-0.449579, z=0.001316)","Location(x=-110.396133, y=-0.489437, z=0.000000)",20.77204203605652,369,1,1,17.085583748519127,9149.99819420278,22.130321294264675
706,-4.761727044110026,"Location(x=-113.110825, y=-61.990891, z=0.002433)","Location(x=-112.367760, y=-62.065361, z=0.000000)",4.758190393447876,85,1,1,9.121380775746566,145.2406354546547,20.637273107571197
707,-4.834895517953735,"Location(x=-113.088295, y=-61.170418, z=0.002170)","Location(x=-112.291351, y=-61.227585, z=0.000000)",4.46574068069458,90,1,1,9.562476342780274,177.75404407083988,21.15915061067333
708,-4.8007648465825765,"Location(x=-113.250893, y=-64.454422, z=-0.000789)","Location(x=-112.534744, y=-64.424202, z=0.000000)",3.523961305618286,72,1,1,7.13651210270999,72.83092871308327,21.312405676698603
709,-4.833386009018495,"Location(x=-113.245415, y=-63.568691, z=0.000325)","Location(x=-112.488670, y=-63.591702, z=0.000000)",3.9391722679138184,76,1,1,7.984130332923386,93.62574534118176,21.1250271624266
710,-4.863012677909923,"Location(x=-109.608749, y=-45.465923, z=0.001598)","Location(x=-110.409615, y=-45.434174, z=0.000000)",10.070495128631592,183,1,1,14.108923497571563,1581.8327921926975,22.165429779412005
711,-5.0324376491681555,"Location(x=-111.812332, y=-50.466480, z=0.001689)","Location(x=-110.880280, y=-50.659348, z=0.000000)",4.798102855682373,88,1,1,9.426154157747407,165.8947270065546,21.39638209873759
712,-4.7432384266550125,"Location(x=-113.181091, y=-63.742153, z=0.000316)","Location(x=-112.500557, y=-63.768871, z=0.000000)",3.9611167907714844,75,1,1,7.827378520623767,88.37177869677544,21.296880741088128
713,-4.903544501711281,"Location(x=-111.807732, y=-50.790379, z=0.002769)","Location(x=-110.915916, y=-50.973022, z=0.000000)",4.779942035675049,86,1,1,9.256565911787554,151.17983257770538,21.336806568049614
714,-4.922538081282681,"Location(x=-110.112724, y=-51.467220, z=0.002451)","Location(x=-110.966454, y=-51.405834, z=0.000000)",4.621194839477539,84,1,1,8.880107586873077,137.81231957674026,21.145456972420817
715,-5.0163828220795486,"Location(x=-109.819870, y=-49.820354, z=0.000561)","Location(x=-110.780815, y=-49.741318, z=0.000000)",5.034934759140015,93,1,1,9.959372943043462,200.26883181929588,20.402423015411088
716,-4.751776617719364,"Location(x=-109.498795, y=-37.724915, z=0.001070)","Location(x=-110.134964, y=-37.741558, z=0.000000)",8.7111337184906,162,1,5,13.79568095476141,1161.1177780777216,22.123424825233787
717,-5.1496694364209,"Location(x=-111.939011, y=-50.023743, z=0.001441)","Location(x=-110.822594, y=-50.135139, z=0.000000)",8.555875062942505,155,1,2,13.349349109693115,1014.0922637432814,22.114438646060222
718,-4.85067482819016,"Location(x=-113.192680, y=-62.178871, z=0.002755)","Location(x=-112.377579, y=-62.181957, z=0.000000)",4.4576332569122314,84,1,1,8.977270969156232,138.8843117505312,21.251461461178167
719,-5.003572378954922,"Location(x=-111.158165, y=-23.794752, z=0.001353)","Location(x=-110.223557, y=-23.822781, z=0.000000)",13.12695837020874,240,1,5,15.64842311161653,3255.6282523721457,22.073651970768207
720,-4.876049603332831,"Location(x=-110.098923, y=-50.682953, z=0.002234)","Location(x=-110.878456, y=-50.643173, z=0.000000)",4.933348655700684,88,1,1,9.43374568621617,164.66881220042706,21.39814524540603
721,-4.932127729833486,"Location(x=-110.063194, y=-51.376732, z=0.004227)","Location(x=-110.955315, y=-51.311546, z=0.000000)",4.647299528121948,84,1,1,9.010858339809758,139.878251388669,21.87268893950197
722,-4.826105766761624,"Location(x=-109.392822, y=-33.071663, z=0.001561)","Location(x=-110.154869, y=-33.109734, z=0.000000)",13.376954793930054,248,1,5,15.8086447856799,3557.848537236452,22.119706285644806
723,-5.090281341845621,"Location(x=-111.229187, y=-31.058989, z=0.001258)","Location(x=-110.169830, y=-31.086269, z=0.000000)",9.85483193397522,196,1,4,14.941145401499124,1967.0586228221655,21.99061198493467
724,-4.9477975718098515,"Location(x=-112.974869, y=-59.291550, z=-0.000442)","Location(x=-112.084480, y=-59.395706, z=0.000000)",4.7542243003845215,99,1,1,10.72296613701581,256.5328438580036,22.034175990722996
